"year","venue","title","url","freq","IF","name"
"2014","Biomed. Signal Proc. and Control","Respiratory rate estimation from the ECG using an instantaneous frequency tracking algorithm.","http://dblp.org/rec/journals/bspc/MirmohamadsadeghiV14",65,1.532000,"Biomedical Signal Processing and Control"
"2014","Biomed. Signal Proc. and Control","Wavelet-based electrocardiogram signal compression methods and their performances: A prospective review.","http://dblp.org/rec/journals/bspc/ManikandanD14",65,1.532000,"Biomedical Signal Processing and Control"
"2014","Biomed. Signal Proc. and Control","Detection of body position changes from the ECG using a Laplacian noise model.","http://dblp.org/rec/journals/bspc/MincholeSL14",65,1.532000,"Biomedical Signal Processing and Control"
"2014","Comp. in Bio. and Med.","A correlation analysis-based detection and delineation of ECG characteristic events using template waveforms extracted by ensemble averaging of clustered heart cycles.","http://dblp.org/rec/journals/cbm/HomaeinezhadEN14",42,0.000000,"International Conference on Computational Advances in Bio and Medical Sciences (ICCABS)"
"2014","Comp. in Bio. and Med.","Comparative assessment of nonlinear metrics to quantify organization-related events in surface electrocardiograms of atrial fibrillation.","http://dblp.org/rec/journals/cbm/JulianAR14",42,0.000000,"International Conference on Computational Advances in Bio and Medical Sciences (ICCABS)"
"2014","Comp. in Bio. and Med.","Current methods in electrocardiogram characterization.","http://dblp.org/rec/journals/cbm/MartisAA14",42,0.000000,"International Conference on Computational Advances in Bio and Medical Sciences (ICCABS)"
"2014","Comp. in Bio. and Med.","Real-time electrocardiogram P-QRS-T detection-delineation algorithm based on quality-supported analysis of characteristic templates.","http://dblp.org/rec/journals/cbm/KarimipourH14",42,0.000000,"International Conference on Computational Advances in Bio and Medical Sciences (ICCABS)"
"2014","Comp. in Bio. and Med.","Recurring patterns of atrial fibrillation in surface ECG predict restoration of sinus rhythm by catheter ablation.","http://dblp.org/rec/journals/cbm/MarcoRBL14",42,0.000000,"International Conference on Computational Advances in Bio and Medical Sciences (ICCABS)"
"2014","Computer and Information Science","Selection of Optimal Parameters for ECG Signal Smoothing and Baseline Drift Removal.","http://dblp.org/rec/journals/ccsecis/StanticJ14",2,0.000000,"International Joint Conferences on Computer, Information, and Systems Sciences, and Engineering (CISSE)"
"2014","Computers &amp; Electrical Engineering","An efficient new method for the detection of QRS in electrocardiogram.","http://dblp.org/rec/journals/cee/DohareKK14",10,0.992000,"Computers &amp; Electrical Engineering"
"2014","Computers &amp; Electrical Engineering","Electrocardiogram beat classification using empirical mode decomposition and multiclass directed acyclic graph support vector machine.","http://dblp.org/rec/journals/cee/SainiSK14",10,0.992000,"Computers &amp; Electrical Engineering"
"2014","SCIENCE CHINA Information Sciences","A low-complexity ECG processing algorithm based on the Haar wavelet transform for portable health-care devices.","http://dblp.org/rec/journals/chinaf/LiLZ014",1,0.000000,"SCIENCE CHINA Information Sciences"
"2014","IEEE Comp. Int. Mag.","A Chaotic Theorectical Approach to ECG-Based Identity Recognition [Application Notes].","http://dblp.org/rec/journals/cim/ChenLLCC14",1,2.571000,"IEEE Computational Intelligence Magazine"
"2014","Comp. Math. Methods in Medicine","Fetal ECG Extraction from Abdominal Signals: A Review on Suppression of Fundamental Power Line Interference Component and Its Harmonics.","http://dblp.org/rec/journals/cmmm/TaralungaUGSW14",14,0.766000,"Computational and Mathematical Methods in Medicine"
"2014","Comp. Math. Methods in Medicine","PLI Cancellation in ECG Signal Based on Adaptive Filter by Using Wiener-Hopf Equation for Providing Initial Condition.","http://dblp.org/rec/journals/cmmm/ManosuebKW14",14,0.766000,"Computational and Mathematical Methods in Medicine"
"2014","Comp. Math. Methods in Medicine","A Harmonic Linear Dynamical System for Prominent ECG Feature Extraction.","http://dblp.org/rec/journals/cmmm/NguyenYKD14",14,0.766000,"Computational and Mathematical Methods in Medicine"
"2014","Computer Methods and Programs in Biomedicine","Raw data extraction from electrocardiograms with Portable Document Format.","http://dblp.org/rec/journals/cmpb/OrtigosaG14",38,1.897000,"Computer Methods and Programs in Biomedicine"
"2014","Computer Methods and Programs in Biomedicine","Check Your Biosignals Here: A new dataset for off-the-person ECG biometrics.","http://dblp.org/rec/journals/cmpb/SilvaLFRA14",38,1.897000,"Computer Methods and Programs in Biomedicine"
"2014","Computer Methods and Programs in Biomedicine","Automatic heart sound detection in pediatric patients without electrocardiogram reference via pseudo-affine Wigner-Ville distribution and Haar wavelet lifting.","http://dblp.org/rec/journals/cmpb/GavrovskaBRR14",38,1.897000,"Computer Methods and Programs in Biomedicine"
"2014","Computer Methods and Programs in Biomedicine","A heterogeneous coupled oscillator model for simulation of ECG signals.","http://dblp.org/rec/journals/cmpb/RyzhiiR14",38,1.897000,"Computer Methods and Programs in Biomedicine"
"2014","Computer Methods and Programs in Biomedicine","A machine learning approach to multi-level ECG signal quality classification.","http://dblp.org/rec/journals/cmpb/LiRC14",38,1.897000,"Computer Methods and Programs in Biomedicine"
"2014","Cognitive Computation","Classification of Music-Induced Emotions Based on Information Fusion of Forehead Biosignals and Electrocardiogram.","http://dblp.org/rec/journals/cogcom/NajiFA14",1,1.100000,"Cognitive Computation"
"2014","Computational Statistics &amp; Data Analysis","Discriminant analysis of multivariate time series: Application to diagnosis based on ECG signals.","http://dblp.org/rec/journals/csda/MaharajA14",1,1.400000,"Computational Statistics &amp; Data Analysis"
"2014","CSSP","Denoising and R-Peak Detection of Electrocardiogram Signal Based on EMD and Improved Approximate Envelope.","http://dblp.org/rec/journals/cssp/LiWCL14",8,0.000000,"Circuits, Systems, and Signal Processing"
"2014","CSSP","Six Order Cascaded Power Line Notch Filter for ECG Detection Systems with Noise Shaping.","http://dblp.org/rec/journals/cssp/MahmoudBA14",8,0.000000,"Circuits, Systems, and Signal Processing"
"2014","CSSP","A 50 mHz Sinh-Domain High-pass Filter for Realizing an ECG Signal Acquisition System.","http://dblp.org/rec/journals/cssp/KafeKP14",8,0.000000,"Circuits, Systems, and Signal Processing"
"2014","Digital Signal Processing","Model based compressed sensing reconstruction algorithms for ECG telemonitoring in WBANs.","http://dblp.org/rec/journals/dsp/LalosAV14",22,1.256000,"Digital Signal Processing"
"2014","Eng. Appl. of AI","Combining multiple views: Case studies on protein and arrhythmia features.","http://dblp.org/rec/journals/eaai/SakarKSGAF14",3,0.000000,"International Conference on Industrial and Engineering Applications of Artificial Intelligence and Expert Systems (IEA/AIE)"
"2014","EURASIP J. Adv. Sig. Proc.","Cardiology knowledge free ECG feature extraction using generalized tensor rank one discriminant analysis.","http://dblp.org/rec/journals/ejasp/HuangZ14",24,0.808000,"EURASIP Journal on Advances in Signal Processing"
"2014","Expert Systems","Electrocardiogram-based emotion recognition system using empirical mode decomposition and discrete Fourier transform.","http://dblp.org/rec/journals/es/SMKY14",7,2.377000,"IEEE Intelligent Systems"
"2014","Expert Syst. Appl.","Evaluating the use of ECG signal in low frequencies as a biometry.","http://dblp.org/rec/journals/eswa/LuzMS14",41,2.377000,"IEEE Intelligent Systems"
"2014","Frontiers of Computer Science","ECG beat classification using particle swarm optimization and support vector machine.","http://dblp.org/rec/journals/fcsc/KhazaeeZ14",1,0.405000,"Frontiers of Computer Science"
"2014","Future Generation Comp. Syst.","Cloud enabled fractal based ECG compression in wireless body sensor networks.","http://dblp.org/rec/journals/fgcs/IbaidaAK14",2,2.786000,"Future Generation Computer Systems"
"2014","IEICE Electronic Express","Wearable advanced single chip ECG telemonitoring system using SoPC.","http://dblp.org/rec/journals/ieiceee/KavyaB14",3,0.000000,"IEICE Electronic Express"
"2014","IEICE Transactions","Distributed Source Coding for Real-Time ECG Signal Monitoring.","http://dblp.org/rec/journals/ieicet/WuTC14",7,0.226000,"IEICE Transactions on Communications"
"2014","IET Biometrics","Individual identification based on chaotic electrocardiogram signals during muscular exercise.","http://dblp.org/rec/journals/iet-bmt/LinCLYC14",2,0.000000,"IET Biometrics"
"2014","I. J. Bifurcation and Chaos","Control of Cardiac Arrhythmia by Nonlinear Spatiotemporal Delayed Feedback.","http://dblp.org/rec/journals/ijbc/BoroujeniVS14",3,1.078000,"International Journal of Bifurcation and Chaos"
"2014","Int. J. Computational Intelligence Systems","Ischemia classification via ECG using MLP neural networks.","http://dblp.org/rec/journals/ijcisys/PelaezDFS14",1,0.000000,"International Journal of Computational Intelligence Systems (IJCIS)"
"2014","IJMEI","Modified approach for ECG signal denoising based on empirical mode decomposition and moving average filter.","http://dblp.org/rec/journals/ijmei/JhaSS14",3,0.000000,"International Journal of Medical Engineering and Informatics (IJMEI)"
"2014","Int. J. Neural Syst.","Detection of Driving fatigue by using Noncontact EMG and ECG signals Measurement System.","http://dblp.org/rec/journals/ijns/FuW14",2,0.000000,"International Journal of Neural Systems (IJNS)"
"2014","Inf. Sci.","A new neural network model based on the LVQ algorithm for multi-class classification of arrhythmias.","http://dblp.org/rec/journals/isci/MelinAVC14",2,0.000000,"Informing Science: The International Journal of an Emerging Transdiscipline (InformingSciJ)"
"2014","J. Applied Mathematics","Performance Comparison of Wavelet and Multiwavelet Denoising Methods for an Electrocardiogram Signal.","http://dblp.org/rec/journals/jam/SubramanianAR14",4,0.000000,"Advances in Decision Sciences"
"2014","Journal of Intelligent and Fuzzy Systems","Using feed forward neural network for electrocardiogram signal analysis in chaotic domain.","http://dblp.org/rec/journals/jifs/NejadKAM14",1,0.000000,"International Journal of Fuzzy Logic and Intelligent Systems"
"2014","J. Medical Systems","Developing a Real Time Electrocardiogram System Using Virtual Bio-Instrumentation.","http://dblp.org/rec/journals/jms/ElmansouriLNM14",37,0.000000,"Journal of Medical Systems"
"2014","J. Medical Systems","Hiding Patients Confidential Datainthe ECG Signal viaa Transform-Domain Quantization Scheme.","http://dblp.org/rec/journals/jms/ChenGHKTT14",37,0.000000,"Journal of Medical Systems"
"2014","J. Medical Systems","The Quantification of the QT-RR Interaction in ECG Signal Using the Detrended FluctuationAnalysis and ARARX Modelling.","http://dblp.org/rec/journals/jms/BaakekSB14",37,0.000000,"Journal of Medical Systems"
"2014","J. Medical Systems","Wireless Electrocardiogram Transmission in ISM Band: An Approach Towards Telecardiology.","http://dblp.org/rec/journals/jms/GuptaM14",37,0.000000,"Journal of Medical Systems"
"2014","J. Medical Systems","Discrete Wavelet Transform and Singular Value Decomposition Based ECG Steganography for Secured Patient Information Transmission.","http://dblp.org/rec/journals/jms/JeroRR14",37,0.000000,"Journal of Medical Systems"
"2014","J. Medical Systems","Optimization of Noise in Non-integrated Instrumentation Amplifier for the Amplification of Very Low Electrophisiological Signals. Case of Electro Cardio Graphic Signals (ECG).","http://dblp.org/rec/journals/jms/NgounouK14",37,0.000000,"Journal of Medical Systems"
"2014","J. Network and Computer Applications","Data mining in mobile ECG based biometric identification.","http://dblp.org/rec/journals/jnca/SidekMK14",2,1.772000,"Journal of Network and Computer Applications"
"2014","J. Low Power Electronics","Ultra-Low Voltage Realization of the Tau-Cell and Its Application for Filtering Electrocardiogram Signals.","http://dblp.org/rec/journals/jolpe/KoliosP14",2,0.000000,"Journal of Low Power Electronics"
"2014","J. Solid-State Circuits","A 457 nW Near-Threshold Cognitive Multi-Functional ECG Processor for Long-Term Cardiac Monitoring.","http://dblp.org/rec/journals/jssc/LiuZYWLWLGKJ14",5,3.009000,"IEEE Journal of Solid-State Circuits"
"2014","J. Solid-State Circuits","An ECG-on-Chip With 535 nW/Channel Integrated Lossless Data Compressor for Wireless Sensors.","http://dblp.org/rec/journals/jssc/DeepuZLWL14",5,3.009000,"IEEE Journal of Solid-State Circuits"
"2014","Journal of Zhejiang University - Science C","ECG quality assessment based on a kernel support vector machine and genetic algorithm with a feature matrix.","http://dblp.org/rec/journals/jzusc/ZhangLWWL14",2,0.000000,"Frontiers of Information Technology &amp; Electronic Engineering"
"2014","Med. Biol. Engineering and Computing","The effect of precordial lead displacement on ECG morphology.","http://dblp.org/rec/journals/mbec/KaniaRFZJMSM14",33,1.500000,"Medical and Biological Engineering and Computing"
"2014","Med. Biol. Engineering and Computing","Evaluation of ventricular repolarization dispersion during acute myocardial ischemia: spatial and temporal ECG indices.","http://dblp.org/rec/journals/mbec/AriniBML14",33,1.500000,"Medical and Biological Engineering and Computing"
"2014","Med. Biol. Engineering and Computing","Binary optimization for source localization in the inverse problem of ECG.","http://dblp.org/rec/journals/mbec/PotyagayloCSD14",33,1.500000,"Medical and Biological Engineering and Computing"
"2014","Med. Biol. Engineering and Computing","Effect of ECG-derived respiration (EDR) on modeling ventricular repolarization dynamics in different physiological and psychological conditions.","http://dblp.org/rec/journals/mbec/ImamKKP14",33,1.500000,"Medical and Biological Engineering and Computing"
"2014","Med. Biol. Engineering and Computing","Adaptive motion artefact reduction in respiration and ECG signals for wearable healthcare monitoring systems.","http://dblp.org/rec/journals/mbec/ZhangSWZWW14",33,1.500000,"Medical and Biological Engineering and Computing"
"2014","Medical Image Analysis","Data-driven estimation of cardiac electrical diffusivity from 12-lead ECG signals.","http://dblp.org/rec/journals/mia/ZettinigMNGRSKSAHSKMNKC14",1,0.000000,"Annual Conference on Medical Image Understanding and Analysis (MIUA)"
"2014","Neural Computing and Applications","Evaluation of bagging ensemble method with time-domain feature extraction for diagnosing of arrhythmia beats.","http://dblp.org/rec/journals/nca/MertKA14",9,1.763000,"Neural Computing and Applications"
"2014","Pattern Recognition Letters","Multimodal biometric system combining ECG and sound signals.","http://dblp.org/rec/journals/prl/BugdolM14",6,1.551000,"Pattern Recognition Letters"
"2014","Signal Processing","Improved Hilbert-Huang transform based weak signal detection methodology and its application on incipient fault diagnosis and ECG signal analysis.","http://dblp.org/rec/journals/sigpro/YanL14",5,2.787000,"IEEE Transactions on Signal Processing"
"2014","Signal Processing","Sequential beat-to-beat P and T wave delineation and waveform estimation in ECG signals: Block Gibbs sampler and marginalized particle filter.","http://dblp.org/rec/journals/sigpro/LinKGMTH14",5,2.787000,"IEEE Transactions on Signal Processing"
"2014","Signal, Image and Video Processing","Biometric authentication based on PCG and ECG signals: present status and future directions.","http://dblp.org/rec/journals/sivp/Abo-ZahhadAA14",9,0.000000,"Signal, Image and Video Processing"
"2014","IEEE Systems Journal","Development of a Wearable Mobile Electrocardiogram Monitoring System by Using Novel Dry Foam Electrodes.","http://dblp.org/rec/journals/sj/TsengLLWW14",2,2.377000,"IEEE Intelligent Systems"
"2014","Soft Comput.","An intelligent biological inspired evolutionary algorithm for the suppression of incubator interference in premature infants ECG.","http://dblp.org/rec/journals/soco/MahilR14",2,0.000000,"International Conference on Software, Telecommunications and Computer Networks (SoftCOM)"
"2014","IEEE Signal Process. Lett.","ECG Parametric Modeling Based on Signal Dependent Orthogonal Transform.","http://dblp.org/rec/journals/spl/BaaliASKL14",6,1.751000,"IEEE Signal Processing Letters"
"2014","IEEE Trans. Biomed. Circuits and Systems","A Configurable and Low-Power Mixed Signal SoC for Portable ECG Monitoring Applications.","http://dblp.org/rec/journals/tbcas/KimKHAKHHY14",20,2.482000,"IEEE Transactions on Biomedical Circuits and Systems"
"2014","IEEE Trans. Biomed. Circuits and Systems","Compressive Sensing of Electrocardiogram Signals by Promoting Sparsity on the Second-Order Difference and by Using Dictionary Learning.","http://dblp.org/rec/journals/tbcas/PantK14",20,2.482000,"IEEE Transactions on Biomedical Circuits and Systems"
"2014","IEEE Trans. Biomed. Circuits and Systems","Noncontact ECG Recording System With Real Time Capacitance Measurement for Motion Artifact Reduction.","http://dblp.org/rec/journals/tbcas/TorfsCKY14",20,2.482000,"IEEE Transactions on Biomedical Circuits and Systems"
"2014","IEEE Trans. Biomed. Circuits and Systems","An ECG Recording Front-End With Continuous-Time Level-Crossing Sampling.","http://dblp.org/rec/journals/tbcas/LiMYZS14",20,2.482000,"IEEE Transactions on Biomedical Circuits and Systems"
"2014","IEEE Trans. Biomed. Circuits and Systems","A 680 nA ECG Acquisition IC for Leadless Pacemaker Applications.","http://dblp.org/rec/journals/tbcas/YanHPOHTHY14",20,2.482000,"IEEE Transactions on Biomedical Circuits and Systems"
"2014","IEEE Trans. Biomed. Circuits and Systems","A 300-mV 220-nW Event-Driven ADC With Real-Time QRS Detection for Wearable ECG Sensors.","http://dblp.org/rec/journals/tbcas/ZhangL14",20,2.482000,"IEEE Transactions on Biomedical Circuits and Systems"
"2014","IEEE Trans. Biomed. Engineering","Detection of Life-Threatening Arrhythmias Using Feature Selection and Support Vector Machines.","http://dblp.org/rec/journals/tbe/AtienzaMFGR14",114,2.347000,"IEEE Transactions on Biomedical Engineering"
"2014","IEEE Trans. Biomed. Engineering","Atrial Electrical Activity Detection Using Linear Combination of 12-Lead ECG Signals.","http://dblp.org/rec/journals/tbe/PerlmanKWAZ14",114,2.347000,"IEEE Transactions on Biomedical Engineering"
"2014","IEEE Trans. Biomed. Engineering","Novel Electrodes for Underwater ECG Monitoring.","http://dblp.org/rec/journals/tbe/ReyesPBCPSRFSQC14",114,2.347000,"IEEE Transactions on Biomedical Engineering"
"2014","IEEE T. Instrumentation and Measurement","Application of Cross Wavelet Transform for ECG Pattern Analysis and Classification.","http://dblp.org/rec/journals/tim/BanerjeeM14",9,1.790000,"IEEE Transactions on Instrumentation and Measurement"
"2014","IEEE T. Instrumentation and Measurement","Impact of Skin-Electrode Interface on Electrocardiogram Measurements Using Conductive Textile Electrodes.","http://dblp.org/rec/journals/tim/TajiSGB14",9,1.790000,"IEEE Transactions on Instrumentation and Measurement"
"2014","IEEE T. Instrumentation and Measurement","A Dynamic Compression Scheme for Energy-Efficient Real-Time Wireless Electrocardiogram Biosensors.","http://dblp.org/rec/journals/tim/LuoLW14",9,1.790000,"IEEE Transactions on Instrumentation and Measurement"
"2014","IEEE J. Biomedical and Health Informatics","A Level-Crossing Based QRS-Detection Algorithm for Wearable ECG Sensors.","http://dblp.org/rec/journals/titb/RavanshadRLL14",16,0.000000,"IEEE Journal of Biomedical and Health Informatics"
"2014","IEEE J. Biomedical and Health Informatics","Patient-Specific 12-Lead ECG Reconstruction From Sparse Electrodes Using Independent Component Analysis.","http://dblp.org/rec/journals/titb/TsouriO14",16,0.000000,"IEEE Journal of Biomedical and Health Informatics"
"2014","IEEE J. Biomedical and Health Informatics","Enabling Smart Personalized Healthcare: A Hybrid Mobile-Cloud Approach for ECG Telemonitoring.","http://dblp.org/rec/journals/titb/WangGLJC14",16,0.000000,"IEEE Journal of Biomedical and Health Informatics"
"2014","IEEE J. Biomedical and Health Informatics","Quality of the Wireless Electrocardiogram Signal During Physical Exercise in Different Age Groups.","http://dblp.org/rec/journals/titb/TakalokastariAKJ14",16,0.000000,"IEEE Journal of Biomedical and Health Informatics"
"2014","IEEE T. Systems, Man, and Cybernetics: Systems","ECG Biometric with Abnormal Cardiac Conditions in Remote Monitoring System.","http://dblp.org/rec/journals/tsmc/SidekKJ14",1,0.000000,"IEEE Transactions on Systems, Man, and Cybernetics: Systems"
"2014","IEEE Transactions on Signal Processing","Electrocardiogram Signal Modeling With Adaptive Parameter Estimation Using Sequential Bayesian Methods.","http://dblp.org/rec/journals/tsp/EdlaKP14",3,2.787000,"IEEE Transactions on Signal Processing"
"2014","IEEE Transactions on Signal Processing","Two-Dimensional Warping for One-Dimensional Signals - Conceptual Framework and Application to ECG Processing.","http://dblp.org/rec/journals/tsp/SchmidtBPMZ14",3,2.787000,"IEEE Transactions on Signal Processing"
"2014","J. Vis. Lang. Comput.","Hybrid classification engine for cardiac arrhythmia cloud service in elderly healthcare management.","http://dblp.org/rec/journals/vlc/0002CLK14",1,0.660000,"Journal of Visual Languages and Computing"
"2015","Int. J. Hybrid Intell. Syst.","Hybrid Bijective soft set - Neural network for ECG arrhythmia classification.","http://dblp.org/rec/journals/ijhis/KumarIA15",1,0.000000,"International Journal of Hybrid Intelligent Systems"
"2015","J. Medical Systems","A Study on the Optimal Positions of ECG Electrodes in a Garment for the Design of ECG-Monitoring Clothing for Male.","http://dblp.org/rec/journals/jms/ChoL15",37,0.000000,"Journal of Medical Systems"
"2015","J. Solid-State Circuits","An Injectable 64 nW ECG Mixed-Signal SoC in 65 nm for Arrhythmia Monitoring.","http://dblp.org/rec/journals/jssc/ChenJLKFLLKOBZBS15",5,3.009000,"IEEE Journal of Solid-State Circuits"
"2015","Signal, Image and Video Processing","A wavelet feature extraction method for electrocardiogram (ECG)-based biometric recognition.","http://dblp.org/rec/journals/sivp/TantawiRST15",9,0.000000,"Signal, Image and Video Processing"
"2015","Applied Artificial Intelligence","Multiclass Support Vector Machines for Classification of ECG Data with Missing Values.","http://dblp.org/rec/journals/aai/HejaziASHA15",1,0.402000,"Applied Artificial Intelligence"
"2015","IEEE Access","An Open Source ECG Clock Generator for Visualization of Long-Term Cardiac Monitoring Data.","http://dblp.org/rec/journals/access/PageSCA15",1,1.790000,"IEEE Access"
"2015","Artificial Intelligence in Medicine","Cardiac magnetic resonance image-based classification of the risk of arrhythmias in post-myocardial infarction patients.","http://dblp.org/rec/journals/artmed/KotuEBKOWE15",9,0.000000,"Conference on Artificial Intelligence in Medicine in Europe (AIME)"
"2015","Artificial Intelligence in Medicine","Corrigendum to &quot;A characterization of electrocardiogram signals through optimal allocation of information granularity&quot; [Artif. Intell. Med. 54(2012) 125-134].","http://dblp.org/rec/journals/artmed/GacekP15",9,0.000000,"Conference on Artificial Intelligence in Medicine in Europe (AIME)"
"2015","Appl. Soft Comput.","ECG heart beat classification method based on modified ABC algorithm.","http://dblp.org/rec/journals/asc/DilmacK15",8,0.000000,"Online World Conference on Soft Computing in Industrial Applications (WSC)"
"2015","Appl. Soft Comput.","Superior foetal electrocardiogram signal elicitation using a novel artificial intelligent Bayesian methodology.","http://dblp.org/rec/journals/asc/JagannathS15",8,0.000000,"Online World Conference on Soft Computing in Industrial Applications (WSC)"
"2015","Biomed. Signal Proc. and Control","ECG compression retaining the best natural basis k-coefficients via sparse decomposition.","http://dblp.org/rec/journals/bspc/AdamoGLL15",65,1.532000,"Biomedical Signal Processing and Control"
"2015","Biomed. Signal Proc. and Control","Parallel-type fractional zero-phase filtering for ECG signal denoising.","http://dblp.org/rec/journals/bspc/WangYPG15",65,1.532000,"Biomedical Signal Processing and Control"
"2015","Biomed. Signal Proc. and Control","Automatic sleep staging by simultaneous analysis of ECG and respiratory signals in long epochs.","http://dblp.org/rec/journals/bspc/EbrahimiSN15",65,1.532000,"Biomedical Signal Processing and Control"
"2015","Biomed. Signal Proc. and Control","Noise processing in exercise ECG stress test for the analysis and the clinical characterization of QRS and T wave alternans.","http://dblp.org/rec/journals/bspc/BortolanCSD15",65,1.532000,"Biomedical Signal Processing and Control"
"2015","Biomed. Signal Proc. and Control","Methods for derivation of orthogonal leads from 12-lead electrocardiogram: A review.","http://dblp.org/rec/journals/bspc/VozdaC15",65,1.532000,"Biomedical Signal Processing and Control"
"2015","Biomed. Signal Proc. and Control","Fetal ECG enhancement: Adaptive power line interference cancellation based on Hilbert Huang Transform.","http://dblp.org/rec/journals/bspc/TaralungaGS15",65,1.532000,"Biomedical Signal Processing and Control"
"2015","Biomed. Signal Proc. and Control","Genetic algorithm-based method for mitigating label noise issue in ECG signal classification.","http://dblp.org/rec/journals/bspc/PasolliM15",65,1.532000,"Biomedical Signal Processing and Control"
"2015","Biomed. Signal Proc. and Control","A multi-wavelet optimization approach using similarity measures for electrocardiogram signal classification.","http://dblp.org/rec/journals/bspc/NazarahariNMA15",65,1.532000,"Biomedical Signal Processing and Control"
"2015","Biomed. Signal Proc. and Control","Analysis of electrocardiogram pre-shock waveforms during ventricular fibrillation.","http://dblp.org/rec/journals/bspc/RasooliFBMZRHDN15",65,1.532000,"Biomedical Signal Processing and Control"
"2015","Biomed. Signal Proc. and Control","ECG steganography using curvelet transform.","http://dblp.org/rec/journals/bspc/JeroRR15",65,1.532000,"Biomedical Signal Processing and Control"
"2015","Comp. in Bio. and Med.","New real-time heartbeat detection method using the angle of a single-lead electrocardiogram.","http://dblp.org/rec/journals/cbm/SongCKL15",42,0.000000,"International Conference on Computational Advances in Bio and Medical Sciences (ICCABS)"
"2015","Comp. in Bio. and Med.","Respiratory rate extraction from single-lead ECG using homomorphic filtering.","http://dblp.org/rec/journals/cbm/SharmaSB15",42,0.000000,"International Conference on Computational Advances in Bio and Medical Sciences (ICCABS)"
"2015","Comp. in Bio. and Med.","A novel electrocardiogram parameterization algorithm and its application in myocardial infarction detection.","http://dblp.org/rec/journals/cbm/LiuLWHLZLZ15",42,0.000000,"International Conference on Computational Advances in Bio and Medical Sciences (ICCABS)"
"2015","Comp. in Bio. and Med.","Design and implementation of a multiband digital filter using FPGA to extract the ECG signal in the presence of different interference signals.","http://dblp.org/rec/journals/cbm/AboutabikhA15",42,0.000000,"International Conference on Computational Advances in Bio and Medical Sciences (ICCABS)"
"2015","Comp. in Bio. and Med.","Comment on the First Symposium on Quantitative Analysis of Cardiac Arrhythmias.","http://dblp.org/rec/journals/cbm/Wit15",42,0.000000,"International Conference on Computational Advances in Bio and Medical Sciences (ICCABS)"
"2015","Comp. in Bio. and Med.","Modeling left and right atrial contributions to the ECG: A dipole-current source approach.","http://dblp.org/rec/journals/cbm/Jacquemet15",42,0.000000,"International Conference on Computational Advances in Bio and Medical Sciences (ICCABS)"
"2015","Comp. in Bio. and Med.","Reliable resource-constrained telecardiology via compressive detection of anomalous ECG signals.","http://dblp.org/rec/journals/cbm/ChandraSJ15",42,0.000000,"International Conference on Computational Advances in Bio and Medical Sciences (ICCABS)"
"2015","Computers &amp; Electrical Engineering","Coding ECG beats using multiscale compressed sensing based processing.","http://dblp.org/rec/journals/cee/Sharma15",10,0.992000,"Computers &amp; Electrical Engineering"
"2015","Computers &amp; Electrical Engineering","A new method for removal of powerline interference in ECG and EEG recordings.","http://dblp.org/rec/journals/cee/SatosSS15",10,0.992000,"Computers &amp; Electrical Engineering"
"2015","Comp. Math. Methods in Medicine","Wireless Sensor-Based Smart-Clothing Platform for ECG Monitoring.","http://dblp.org/rec/journals/cmmm/WangLYY15",14,0.766000,"Computational and Mathematical Methods in Medicine"
"2015","Comp. Math. Methods in Medicine","Risk Prediction of One-Year Mortality in Patients with Cardiac Arrhythmias Using Random Survival Forest.","http://dblp.org/rec/journals/cmmm/MiaoCZLZ15",14,0.766000,"Computational and Mathematical Methods in Medicine"
"2015","Comp. Math. Methods in Medicine","Robust and Accurate Anomaly Detection in ECG Artifacts Using Time Series Motif Discovery.","http://dblp.org/rec/journals/cmmm/SivaraksR15",14,0.766000,"Computational and Mathematical Methods in Medicine"
"2015","Comp. Math. Methods in Medicine","Computation of Nonlinear Parameters of Heart Rhythm Using Short Time ECG Segments.","http://dblp.org/rec/journals/cmmm/KoichubekovKORS15",14,0.766000,"Computational and Mathematical Methods in Medicine"
"2015","Computer Methods and Programs in Biomedicine","Subject identification via ECG fiducial-based systems: Influence of the type of QT interval correction.","http://dblp.org/rec/journals/cmpb/GargiuloFSS15",38,1.897000,"Computer Methods and Programs in Biomedicine"
"2015","Computer Methods and Programs in Biomedicine","Compressed sensing of ECG signal for wireless system with new fast iterative method.","http://dblp.org/rec/journals/cmpb/TawficK15",38,1.897000,"Computer Methods and Programs in Biomedicine"
"2015","CSSP","Effect of Multiscale PCA De-noising in ECG Beat Classification for Diagnosis of Cardiovascular Diseases.","http://dblp.org/rec/journals/cssp/AlickovicS15",8,0.000000,"Circuits, Systems, and Signal Processing"
"2015","CSSP","Fractional Compound Integral with Application to ECG Signal Denoising.","http://dblp.org/rec/journals/cssp/WangYGQG15",8,0.000000,"Circuits, Systems, and Signal Processing"
"2015","CSSP","An 8-bit, 10 KS/s, \(1.87\upmu \text {W}\) Successive Approximation Analog to Digital Converter in \(0.25\, \upmu \hbox {m}\) CMOS Technology for ECG Detection Systems.","http://dblp.org/rec/journals/cssp/MahmoudSA15",8,0.000000,"Circuits, Systems, and Signal Processing"
"2015","Digital Signal Processing","High-rate compression of ECG signals by an accuracy-driven sparsity model relying on natural basis.","http://dblp.org/rec/journals/dsp/GrossiLL15",22,1.256000,"Digital Signal Processing"
